Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,total,Total,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,14.8,16.5,10.0,12.2,2.8,22.7,3.4,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,current_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,current_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,current_vote,Lib Dem,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,,,100.0,,,,,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,current_vote,Reform,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,,,,,,100.0,,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,current_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Conservative,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,55.0,2.1,1.4,1.2,,28.5,2.4,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Labour,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,5.7,49.3,6.2,12.4,2.2,8.3,2.3,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Lib Dems,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,0.5,5.0,65.3,4.0,1.8,7.3,0.7,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Reform UK,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,3.1,,1.1,,0.6,83.5,4.8,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,2.4,4.6,2.0,73.4,0.9,3.8,2.1,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,35.0,4.8,4.4,1.7,0.2,37.5,3.4,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
"2,050 UK Adults",20th - 22nd May 2026,,,,1800,,historic_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Reform UK,Some other party / an independent candidate,,,,3.0,44.1,5.9,19.5,1.2,10.7,2.7,,,,VI-2026-05-20-Opinium-Observer-Web-Data-Tables-2015 (1).xlsx,V003
